Title,Date,Time,Link
"Kedah belum pulih, tetapi perkembangannya baik",2021-09-20,11:50:20,https://harakahdaily.net/index.php/2021/09/20/kedah-belum-pulih-tetapi-perkembangannya-baik/
Anggota Bomba dijangkiti kesan penularan komuniti,2021-09-20,11:14:00,https://harakahdaily.net/index.php/2021/09/20/anggota-bomba-dijangkiti-kesan-penularan-komuniti/
Pendakian Gunung Kinabalu dibuka kepada orang awam,2021-09-19,22:26:20,https://harakahdaily.net/index.php/2021/09/19/pendakian-gunung-kinabalu-dibuka-kepada-orang-awam/
PAS Kluang santuni golongan terjejas pandemik,2021-09-19,22:17:44,https://harakahdaily.net/index.php/2021/09/19/pas-kluang-santuni-golongan-terjejas-pandemik/
Ada individu positif Covid dikesan masuki pasar raya,2021-09-19,18:22:41,https://harakahdaily.net/index.php/2021/09/19/ada-individu-positif-covid-dikesan-masuki-pasar-raya/
"Pulau Bidong jadi tumpuan peminat sejarah, alam semula jadi",2021-09-19,14:22:07,https://harakahdaily.net/index.php/2021/09/19/pulau-bidong-jadi-tumpuan-peminat-sejarah-alam-semula-jadi/
Kelantan dijangka beralih ke Fasa 3 PPN hujung bulan ini,2021-09-19,13:47:44,https://harakahdaily.net/index.php/2021/09/19/kelantan-dijangka-beralih-ke-fasa-3-ppn-hujung-bulan-ini/
Sidang Dun: Mukhriz dinasihat teliti saranan KKM,2021-09-19,09:16:14,https://harakahdaily.net/index.php/2021/09/19/sidang-dun-mukhriz-dinasihat-teliti-saranan-kkm/
KPLB mohon peruntukan lebih besar bela nasib Orang Asli,2021-09-18,18:37:07,https://harakahdaily.net/index.php/2021/09/18/kplb-mohon-peruntukan-lebih-besar-bela-nasib-orang-asli/
Pos Gob bakal dijadikan lokasi pelancongan,2021-09-18,17:18:59,https://harakahdaily.net/index.php/2021/09/18/pos-gob-bakal-dijadikan-lokasi-pelancongan/
PPN Fasa 4 Langkawi jayakan projek rintis ‘bubble travel’,2021-09-18,15:21:31,https://harakahdaily.net/index.php/2021/09/18/ppn-fasa-4-langkawi-jayakan-projek-rintis-bubble-travel/
"Ramai tak sempat solat Jumaat, kuota perlu ditambah",2021-09-17,17:30:13,https://harakahdaily.net/index.php/2021/09/17/ramai-tak-sempat-solat-jumaat-kuota-perlu-ditambah/
Kejayaan Langkawi penanda aras buka destinasi pelancongan lain,2021-09-17,12:14:02,https://harakahdaily.net/index.php/2021/09/17/kejayaan-langkawi-penanda-aras-buka-destinasi-pelancongan-lain/
Khadijah Bentong giatkan usaha kebajikan kepada warga,2021-09-17,11:34:56,https://harakahdaily.net/index.php/2021/09/17/khadijah-bentong-giatkan-usaha-kebajikan-kepada-warga/
Talian bantuan psikososial wajar diteruskan,2021-09-17,10:48:16,https://harakahdaily.net/index.php/2021/09/17/talian-bantuan-psikososial-wajar-diteruskan/
"Solat Jumaat di Kelantan, 40 jemaah dibenarkan",2021-09-17,09:33:58,https://harakahdaily.net/index.php/2021/09/17/solat-jumaat-di-kelantan-40-jemaah-dibenarkan/
PAS edar bendera dan topeng muka pada Hari Malaysia,2021-09-17,09:26:37,https://harakahdaily.net/index.php/2021/09/17/pas-edar-bendera-dan-topeng-muka-pada-hari-malaysia/
Perpaduan rakyat kunci utama keluar pandemik,2021-09-16,22:21:20,https://harakahdaily.net/index.php/2021/09/16/perpaduan-rakyat-kunci-utama-keluar-pandemik/
Hari Malaysia: Nilai ‘Keluarga Malaysia’ warnai kehidupan rakyat Sabah,2021-09-16,09:36:12,https://harakahdaily.net/index.php/2021/09/16/hari-malaysia-nilai-keluarga-malaysia-warnai-kehidupan-rakyat-sabah/
Bersyukur dengan nikmat perpaduan ini,2021-09-15,20:12:50,https://harakahdaily.net/index.php/2021/09/15/bersyukur-dengan-nikmat-perpaduan-ini/
Cadangan kurangkan bilangan SOP: Rakyat sambut baik,2021-09-15,15:16:19,https://harakahdaily.net/index.php/2021/09/15/cadagan-kurangkan-bilangan-soprakyat-sambut-baik/
500 Bakul Prihatin diagih ke tiga DUN di Temerloh,2021-09-15,14:33:45,https://harakahdaily.net/index.php/2021/09/15/500-bakul-prihatin-diagih-ke-tiga-dun-di-temerloh/
Pemuda mahu jadi duta PAS bantu masyarakat majmuk,2021-09-15,13:55:48,https://harakahdaily.net/index.php/2021/09/15/pemuda-mahu-jadi-duta-pas-bantu-masyarakat-majmuk/
PICK bawa Terengganu capai sasaran Oktober ini,2021-09-15,13:38:20,https://harakahdaily.net/index.php/2021/09/15/pick-bawa-terengganu-capai-sasaran-oktober-ini/
"Agong zahir harapan MoU kerajaan, PH akhiri kemelut politik",2021-09-15,12:26:01,https://harakahdaily.net/index.php/2021/09/15/agong-zahir-harapan-mou-kerajaan-ph-akhiri-kemelut-politik/
"Pesakit terlantar, warga emas disuntik di rumah",2021-09-15,12:15:39,https://harakahdaily.net/index.php/2021/09/15/pesakit-terlantar-warga-emas-disuntik-di-rumah/
Titah nasihat Agong dipersiakan,2021-09-15,12:11:31,https://harakahdaily.net/index.php/2021/09/15/titah-nasihat-agong-dipersiakan/
"MoU kerajaan-PH hentikan politiking demi negara, rakyat",2021-09-14,22:24:46,https://harakahdaily.net/index.php/2021/09/14/mou-kerajaan-ph-hentikan-politiking-demi-negara-rakyat/
Perjanjian Persefahaman manifestasi kematangan politik,2021-09-14,15:57:27,https://harakahdaily.net/index.php/2021/09/14/perjanjian-persefahaman-manifestasi-kematangan-politik/
Kurung rakyat tidak lagi sesuai tangani Covid-19,2021-09-14,14:21:45,https://harakahdaily.net/index.php/2021/09/14/kurung-rakyat-tidak-lagi-sesuai-tangani-covid-19/
Bank perlu longgarkan syarat pinjaman bantu usahawan terjejas,2021-09-14,10:29:53,https://harakahdaily.net/index.php/2021/09/14/bank-perlu-longgarkan-syarat-pinjaman-bantu-usahawan-terjejas/
"Ibu bapa, pelajar teruja sekolah bakal  kembali dibuka",2021-09-13,19:14:40,https://harakahdaily.net/index.php/2021/09/13/ibu-bapa-pelajar-teruja-sekolah-bakal-kembali-dibuka/
Guru bimbang lanjut sesi pembelajaran murid jadi lesu,2021-09-13,17:54:56,https://harakahdaily.net/index.php/2021/09/13/guru-bimbang-lanjut-sesi-pembelajaran-murid-jadi-lesu/
Langkawi jadi penanda aras gelembung pelancongan,2021-09-13,16:10:09,https://harakahdaily.net/index.php/2021/09/13/langkawi-jadi-penanda-aras-gelembung-pelancongan/
Muafakat rentas parti satu inovasi politik – Khairil Nizam,2021-09-13,12:55:58,https://harakahdaily.net/index.php/2021/09/13/muafakat-rentas-parti-satu-inovasi-politik-khairil-nizam/
"Kerajaan disaran gubal dasar mesra perniagaan, pelaburan",2021-09-13,12:22:19,https://harakahdaily.net/index.php/2021/09/13/kerajaan-disaran-gubal-dasar-mesra-perniagaan-pelaburan/
Pelancong ke Langkawi guna pesawat tidak perlu surat polis,2021-09-12,12:32:51,https://harakahdaily.net/index.php/2021/09/12/pelancong-ke-langkawi-guna-pesawat-tidak-perlu-surat-polis/
"Cipta kerjaya di sebalik pandemik, ‘part time’ raih RM4,000",2021-09-11,23:53:38,https://harakahdaily.net/index.php/2021/09/11/cipta-kerjaya-di-sebalik-pandemik-part-time-raih-rm4000/
Kebajikan muallaf Orang Asal dalam perhatian PAS Pekan,2021-09-11,23:13:43,https://harakahdaily.net/index.php/2021/09/11/kebajikan-muallaf-orang-asal-dalam-perhatian-pas-pekan/
Penduduk DUN Ketari sedang ‘kejar’ imuniti kelompok,2021-09-11,23:10:14,https://harakahdaily.net/index.php/2021/09/11/penduduk-dun-ketari-sedang-kejar-imuniti-kelompok/
"MOSTI, KKM bekerjasama selesai sijil digital Covid-19",2021-09-11,17:51:14,https://harakahdaily.net/index.php/2021/09/11/mosti-kkm-bekerjasama-selesai-sijil-digital-covid-19/
"Tambah jemaah solat, Idris akan jumpa mufti, KKM, MKN",2021-09-11,15:26:24,https://harakahdaily.net/index.php/2021/09/11/tambah-jemaah-solat-idris-akan-jumpa-mufti-kkm-mkn/
Duyong Marina Resort agih bantuan air kepada penduduk,2021-09-11,14:05:49,https://harakahdaily.net/index.php/2021/09/11/duyong-marina-resort-agih-bantuan-air-kepada-penduduk/
PAS Bentong simpati mangsa kebakaran di Janda Baik,2021-09-10,16:20:57,https://harakahdaily.net/index.php/2021/09/10/pas-bentong-simpati-mangsa-kebakaran-di-janda-baik/
Sambutan Hari Malaysia diadakan dengan SOP ketat,2021-09-10,15:34:12,https://harakahdaily.net/index.php/2021/09/10/sambutan-hari-malaysia-diadakan-dengan-sop-ketat/
Peralihan Fasa 2 PPN Lembah Klang: Keputusan baik jana ekonomi,2021-09-10,14:17:16,https://harakahdaily.net/index.php/2021/09/10/peralihan-fasa-2-ppn-lembah-klang-keputusan-baik-jana-ekonomi/
Peralihan PPN Fasa 2 Lembah Klang: Rakyat masih perlu patuhi SOP,2021-09-10,14:03:29,https://harakahdaily.net/index.php/2021/09/10/peralihan-ppn-fasa-2-lembah-klang-rakyat-masih-perlu-patuhi-sop/
Ahli Umno dapat manfaat projek kebajikan di Kelantan,2021-09-10,11:59:10,https://harakahdaily.net/index.php/2021/09/10/ahli-umno-dapat-manfaat-projek-kebajikan-di-kelantan/
Peralihan Lembah Klang ke Fasa 2 PPN:Rakyat gembira tapi berwaspada,2021-09-09,18:24:57,https://harakahdaily.net/index.php/2021/09/09/peralihan-lembah-klang-ke-fasa-2-ppnrakyat-gembira-tapi-berwaspada/
Usaha meluaskan inisiatif teknologi dan digital,2021-09-09,16:10:25,https://harakahdaily.net/index.php/2021/09/09/usaha-meluaskan-inisiatif-teknologi-dan-digital/
Pandangan ACCCIM akan disuarakan kepada kerajaan,2021-09-09,13:03:09,https://harakahdaily.net/index.php/2021/09/09/pandangan-acccim-akan-disuarakan-kepada-kerajaan/
Kerajaan kaji turunkan harga kit ujian kendiri Covid-19,2021-09-09,11:53:25,https://harakahdaily.net/index.php/2021/09/09/kerajaan-kaji-turunkan-harga-kit-ujian-kendiri-covid-19/
"Peniaga, pengunjung teruja Pasar Budaya dibuka semula",2021-09-08,20:28:07,https://harakahdaily.net/index.php/2021/09/08/peniaga-pengunjung-teruja-pasar-budaya-dibuka-semula/
KBS kaji penganjuran Sukma kemungkinan tanpa penonton,2021-09-08,19:11:15,https://harakahdaily.net/index.php/2021/09/08/kbs-kaji-penganjuran-sukma-kemungkinan-tanpa-penonton/
Usah bazir masa bahas isu politik di Parlimen,2021-09-08,18:30:38,https://harakahdaily.net/index.php/2021/09/08/usah-bazir-masa-bahas-isu-politik-di-parlimen/
PKR Negeri Sembilan dilanda krisis sejak 2018,2021-09-08,18:24:24,https://harakahdaily.net/index.php/2021/09/08/pkr-negeri-sembilan-dilanda-krisis-sejak-2018/
"KKM, MOSTI bangunkan teknologi perubatan menuju fasa endemik Covid-19",2021-09-08,15:55:25,https://harakahdaily.net/index.php/2021/09/08/kkm-mosti-bangunkan-teknologi-perubatan-menuju-fasa-endemik-covid-19/
Program imunisasi mulai nampak sinar kejayaan,2021-09-08,15:45:36,https://harakahdaily.net/index.php/2021/09/08/program-imunisasi-mulai-nampak-sinar-kejayaan/
Ibu rai hari ulangtahun anak di PPV,2021-09-08,14:37:13,https://harakahdaily.net/index.php/2021/09/08/ibu-rai-hari-ulangtahun-anak-di-ppv/
Kerjasama politik keluarga Malaysia,2021-09-08,12:30:36,https://harakahdaily.net/index.php/2021/09/08/kerjasama-politik-keluarga-malaysia/
Nadir Al-Nuri kongsi situasi Covid-19 di Gaza,2021-09-08,08:43:49,https://harakahdaily.net/index.php/2021/09/08/nadir-al-nuri-kongsi-situasi-covid-19-di-gaza/
Bukan semua mahu membeli rumah,2021-09-08,07:22:25,https://harakahdaily.net/index.php/2021/09/08/bukan-semua-mahu-membeli-rumah/
Tan Sri Muhyiddin masih diperlukan,2021-09-08,07:20:09,https://harakahdaily.net/index.php/2021/09/08/tan-sri-muhyiddin-masih-diperlukan/
Realisasi PICK untuk capai imuniti kelompok,2021-09-08,06:57:27,https://harakahdaily.net/index.php/2021/09/08/realisasi-pick-untuk-capai-imuniti-kelompok/
"Lebih 98 peratus kes Covid-19 kategori satu, dua",2021-09-07,22:25:24,https://harakahdaily.net/index.php/2021/09/07/lebih-98-peratus-kes-covid-19-kategori-satu-dua/
‘Tulisan saya bukan dituju kepada Menteri Agama’,2021-09-07,20:49:46,https://harakahdaily.net/index.php/2021/09/07/tulisan-saya-bukan-dituju-kepada-menteri-agama/
Amal kuarantin kendiri terlibat aktiviti berisiko,2021-09-07,15:26:51,https://harakahdaily.net/index.php/2021/09/07/amal-kuarantin-kendiri-terlibat-aktiviti-berisiko/
MPN: Muhyiddin pastikan peniaga kecil terus dibantu,2021-09-07,13:36:26,https://harakahdaily.net/index.php/2021/09/07/mpn-muhyiddin-pastikan-peniaga-kecil-terus-dibantu/
Tarikh baharu UPKK 2021 pada 15 hingga 18 Nov,2021-09-07,13:05:15,https://harakahdaily.net/index.php/2021/09/07/tarikh-baharu-upkk-2021-pada-15-hingga-18-nov/
Varian Mu pula masuk dalam senarai virus Covid-19,2021-09-07,13:02:51,https://harakahdaily.net/index.php/2021/09/07/varian-mu-pula-masuk-dalam-senarai-virus-covid-19/
Pelantikan Muhyiddin satu penghargaan,2021-09-07,00:06:15,https://harakahdaily.net/index.php/2021/09/07/pelantikan-muhyiddin-satu-penghargaan/
PICK faktor lonjakan KDNK,2021-09-06,23:55:15,https://harakahdaily.net/index.php/2021/09/06/pick-faktor-lonjakan-kdnk/
Pelantikan Muhyiddin terima reaksi positif,2021-09-06,23:45:10,https://harakahdaily.net/index.php/2021/09/06/pelantikan-muhyiddin-terima-reaksi-positif/
PAS Bentong sampaikan Bakul Prihatin Rakyat,2021-09-06,22:16:52,https://harakahdaily.net/index.php/2021/09/06/pas-bentong-sampaikan-bakul-prihatin-rakyat/
Pelaksanaan PKPD di Kuala Kedah lebih ketat,2021-09-06,17:46:03,https://harakahdaily.net/index.php/2021/09/06/pelaksanaan-pkpd-di-kuala-kedah-lebih-ketat/
"Peruntukan tambahan RM38 juta baiki infrastruktur di Yan, Merbok",2021-09-06,15:32:03,https://harakahdaily.net/index.php/2021/09/06/peruntukan-tambahan-rm38-juta-baiki-infrastruktur-di-yan-merbok/
Langkawi siap sedia sambut pelancong 16 Sept,2021-09-06,14:41:49,https://harakahdaily.net/index.php/2021/09/06/langkawi-siap-sedia-sambut-pelancong-16-sept/
Jabatan Amal berkhidmat sebagai Sukarelawan PPV,2021-09-06,07:20:43,https://harakahdaily.net/index.php/2021/09/06/jabatan-amal-berkhidmat-sebagai-sukarelawan-ppv/
Bukan lagi tanggungjawab penuh kerajaan jaga SOP,2021-09-05,17:44:51,https://harakahdaily.net/index.php/2021/09/05/bukan-lagi-tanggungjawab-penuh-kerajaan-jaga-sop/
Saran turunkan lagi harga kit ujian kendiri COVID-19,2021-09-05,12:25:03,https://harakahdaily.net/index.php/2021/09/05/saran-turunkan-lagi-harga-kit-ujian-kendiri-covid-19/
"T’ganu kekal Fasa Kedua, penggunaan katil ICU masih tinggi",2021-09-04,15:48:15,https://harakahdaily.net/index.php/2021/09/04/tganu-kekal-fasa-kedua-penggunaan-katil-icu-masih-tinggi/
Tiada pilihan selain persiap diri hidup dengan Covid-19,2021-09-04,09:50:25,https://harakahdaily.net/index.php/2021/09/04/tiada-pilihan-selain-persiap-diri-hidup-dengan-covid-19/
Malaysia jangan lagi undang murka Allah S.W.T,2021-09-03,22:33:14,https://harakahdaily.net/index.php/2021/09/03/malaysia-jangan-lagi-undang-murka-allah-s-w-t/
"Masih ada harapan rentas negeri, kata Khairy",2021-09-03,19:19:54,https://harakahdaily.net/index.php/2021/09/03/masih-ada-harapan-rentas-negeri-kata-khairy/
Rakyat pelbagai kaum sahut konsep Keluarga Malaysia,2021-09-03,16:34:46,https://harakahdaily.net/index.php/2021/09/03/rakyat-pelbagai-kaum-sahut-konsep-keluarga-malaysia/
"Tempoh baharui lesen, cukai jalan dilanjut 31 Dis",2021-09-03,15:24:08,https://harakahdaily.net/index.php/2021/09/03/tempoh-baharui-lesen-cukai-jalan-dilanjut-31-dis/
Kerajaan tanggung kos tinggi pengurusan di lokasi PKPD,2021-09-03,13:12:50,https://harakahdaily.net/index.php/2021/09/03/kerajaan-tanggung-kos-tinggi-pengurusan-di-lokasi-pkpd/
Aplikasi MySejahtera akan ditambah ciri-ciri baharu,2021-09-03,09:00:10,https://harakahdaily.net/index.php/2021/09/03/aplikasi-mysejahtera-akan-ditambah-ciri-ciri-baharu/
Masjid Pintar elemen ‘Standard Masjid Malaysia’,2021-09-02,14:42:44,https://harakahdaily.net/index.php/2021/09/02/masjid-pintar-elemen-standard-masjid-malaysia/
Keputusan Melaka masuk Fasa Dua PPN hari ini,2021-09-02,14:18:07,https://harakahdaily.net/index.php/2021/09/02/keputusan-melaka-masuk-fasa-dua-ppn-hari-ini/
IMF unjur ekonomi Malaysia 2022 berkembang 6.0 peratus,2021-09-02,11:04:52,https://harakahdaily.net/index.php/2021/09/02/imf-unjur-ekonomi-malaysia-2022-berkembang-6-0-peratus/
Lebih 15 juta populasi dewasa lengkap dua dos,2021-09-02,10:23:18,https://harakahdaily.net/index.php/2021/09/02/lebih-15-juta-populasi-dewasa-lengkap-dua-dos/
Bantu bebaskan negara daripada ‘dijajah’ Covid-19,2021-09-02,10:05:41,https://harakahdaily.net/index.php/2021/09/02/bantu-bebaskan-negara-daripada-dijajah-covid-19/
KKM akan berkongsi data AEFI minggu depan,2021-09-01,22:56:42,https://harakahdaily.net/index.php/2021/09/01/kkm-akan-berkongsi-data-aefi-minggu-depan/
Agro Pelancongan beri manfaat pekebun durian kampung,2021-09-01,17:12:12,https://harakahdaily.net/index.php/2021/09/01/agro-pelancongan-beri-manfaat-pekebun-durian-kampung/
Capai dahulu imuniti kelompok sebelum rancang suntikan dos penggalak,2021-09-01,10:57:28,https://harakahdaily.net/index.php/2021/09/01/capai-dahulu-imuniti-kelompok-sebelum-rancang-suntikan-dos-penggalak/
"Merdekakan jiwa, minda selepas merdeka daripada penjajah",2021-08-31,09:27:41,https://harakahdaily.net/index.php/2021/08/31/merdekakan-jiwa-minda-selepas-merdeka-daripada-penjajah/
"Di sebalik kelonggaran SOP, kemerdekaan daripada Covid masih jauh",2021-08-31,09:06:52,https://harakahdaily.net/index.php/2021/08/31/di-sebalik-kelonggaran-sop-kemerdekaan-daripada-covid-masih-jauh/
Mensyukuri nikmat kemerdekaan,2021-08-31,06:53:02,https://harakahdaily.net/index.php/2021/08/31/mensyukuri-nikmat-kemerdekaan/
PAS Kluang semarakkan sambutan kemerdekaan,2021-08-31,00:25:35,https://harakahdaily.net/index.php/2021/08/31/pas-kluang-semarakkan-sambutan-kemerdekaan/
PM ajak Keluarga Malaysia bersama pulihkan negara,2021-08-30,22:13:41,https://harakahdaily.net/index.php/2021/08/30/pm-ajak-keluarga-malaysia-bersama-pulihkan-negara/
"Sultan, Permaisuri Selangor zahir ucapan Selamat Hari Kemerdekaan",2021-08-30,18:41:25,https://harakahdaily.net/index.php/2021/08/30/sultan-permaisuri-selangor-zahir-ucapan-selamat-hari-kemerdekaan/
Kelantan beri ruang wanita berperanan di Dewan Negara,2021-08-30,17:28:43,https://harakahdaily.net/index.php/2021/08/30/kelantan-beri-ruang-wanita-berperanan-di-dewan-negara/
Rakyat diancam penjajahan bentuk baharu,2021-08-30,17:21:53,https://harakahdaily.net/index.php/2021/08/30/rakyat-diancam-penjajahan-bentuk-baharu/
"Tempias Covid-19 dan kluster, taqwa menjadi taruhan",2021-08-30,16:21:09,https://harakahdaily.net/index.php/2021/08/30/tempias-covid-19-dan-kluster-taqwa-menjadi-taruhan/
Kemasukan ICU kes Covid-19 di Lembah Klang turun,2021-08-30,12:38:58,https://harakahdaily.net/index.php/2021/08/30/kemasukan-icu-kes-covid-19-di-lembah-klang-turun/
Perjuangan merdekakan negara daripada pandemik tanggungjawab Keluarga Malaysia,2021-08-30,11:12:10,https://harakahdaily.net/index.php/2021/08/30/perjuangan-merdekakan-negara-daripada-pandemik-tanggungjawab-keluarga-malaysia/
Kibar Jalur Gemilang pupuk semangat patriotik,2021-08-30,09:03:51,https://harakahdaily.net/index.php/2021/08/30/kibar-jalur-gemilang-pupuk-semangat-patriotik/
Selamat bertugas Kabinet baru: Tekun dan beristiqamah,2021-08-30,08:54:03,https://harakahdaily.net/index.php/2021/08/30/selamat-bertugas-kabinet-baru-tekun-dan-beristiqamah/
"Covid: Kelantan peruntuk RM100,000 bantu atlet terjejas",2021-08-29,14:24:09,https://harakahdaily.net/index.php/2021/08/29/covid-kelantan-peruntuk-rm100000-bantu-atlet-terjejas/
Masa untuk terus bekerja pulihkan negara,2021-08-27,22:55:19,https://harakahdaily.net/index.php/2021/08/27/masa-untuk-terus-bekerja-pulihkan-negara/
PAS Rasah terus komitmen agih ‘Bakul Prihatin’,2021-08-27,12:50:39,https://harakahdaily.net/index.php/2021/08/27/pas-rasah-terus-komitmen-agih-bakul-prihatin/
Bersepakat memulihkan Malaysia,2021-08-26,23:41:30,https://harakahdaily.net/index.php/2021/08/26/bersepakat-memulihkan-malaysia/
Realisasikan Pahang tanpa judi dan arak,2021-08-26,23:08:11,https://harakahdaily.net/index.php/2021/08/26/realisasikan-pahang-tanpa-judi-dan-arak/
PAS cadangkan Selangor bekerjasama dengan Kerajaan Pusat,2021-08-26,17:41:22,https://harakahdaily.net/index.php/2021/08/26/pas-cadangkan-selangor-bekerjasama-dengan-kerajaan-pusat/
Bab 4: Langkah ketiga – Penyerahan tesis dan viva,2021-08-26,14:51:42,https://harakahdaily.net/index.php/2021/08/26/bab-4-langkah-ketiga-penyerahan-tesis-dan-viva/
